SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
146,5,0AB,6,000000DE,1,00000099,1,000000D2,2,0000000D,2,00000000,0,00000000,0,2
146,6,0B3,5,0000013E,2,00000110,3,00000000,0,00000000,0,00000000,0,00000000,0,1
146,7,2B0,2,0EDBD637,3,0EDBD638,3,00000000,0,00000000,0,00000000,0,00000000,0,5
146,8,0A2,6,0000007A,2,0000007F,1,00000000,0,00000000,0,00000000,0,00000000,0,0
146,9,1EE,6,00000043,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
146,10,0B2,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
146,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
146,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
146,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
146,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
146,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,0,0A2,4,00001FC0,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
147,1,0A0,3,000040FC,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
147,2,1E3,3,000244D7,2,000030AC,3,00025208,3,00000000,0,00000000,0,00000000,0,1
147,3,0C0,3,0000CB03,2,00018C4B,3,00000000,0,00000000,0,00000000,0,00000000,0,1
147,4,2C4,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
147,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
147,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,0,0E9,3,0000C125,3,0000F696,3,00000000,0,00000000,0,00000000,0,00000000,0,2
148,1,040,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
148,2,1EE,3,00023F08,2,0002527E,3,00025270,3,00000000,0,00000000,0,00000000,0,2
148,3,0AD,3,00003934,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
148,4,089,3,00001F3C,3,00006F8D,2,00006F8D,0,00006F8F,2,00000000,0,00000000,0,0
148,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
148,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,0,0AA,3,00001F9D,2,000131A0,3,00003BBD,3,00000000,0,00000000,0,00000000,0,16
149,1,0A2,3,00001C05,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,2,094,2,0EDCB6E2,2,0ECC145A,2,00000000,0,00000000,0,00000000,0,00000000,0,1
149,3,040,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,F
149,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
149,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,0,01C,3,0000C33E,3,0000C32E,3,0000C924,3,00000000,0,00000000,0,00000000,0,7
150,1,0E9,3,0000F68C,3,00016A17,3,0001272B,3,00000000,0,00000000,0,00000000,0,1
150,2,0A2,3,00001C05,2,00001C1D,2,00000000,0,00000000,0,00000000,0,00000000,0,2
150,3,0A8,3,000043DA,0,000045C6,0,0000F9AC,2,00000000,0,00000000,0,00000000,0,2
150,4,015,2,0EDF891B,3,0000DE8C,0,00000000,0,00000000,0,00000000,0,00000000,0,1
150,5,1E3,3,000030AB,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
150,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
151,0,015,3,00015004,2,00003B09,0,0000A057,0,00000000,0,00000000,0,00000000,0,2
151,1,0A2,4,00000E7F,3,00001FC0,2,00000000,0,00000000,0,00000000,0,00000000,0,3
151,2,0DE,3,000131A0,2,00001F9E,3,00004473,2,00000000,0,00000000,0,00000000,0,1
151,3,084,3,0000305A,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
151,4,1EE,3,00025A18,3,00026393,1,00010155,2,00000000,0,00000000,0,00000000,0,5
151,5,1E3,3,000245D0,2,000245CA,3,000030AA,3,00000000,0,00000000,0,00000000,0,0
151,6,0AD,3,0000209C,3,00021D52,3,0000206A,3,00000000,0,00000000,0,00000000,0,1
151,7,1C5,3,000030B7,3,000045C6,3,00002139,3,00000000,0,00000000,0,00000000,0,1
151,8,2C4,3,0000276F,3,0000275F,3,00000000,0,00000000,0,00000000,0,00000000,0,2
151,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
151,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
151,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
151,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
151,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
151,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
151,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,0,0E1,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
152,1,0B1,3,00004837,0,0000465E,1,00007ED0,0,00000000,0,00000000,0,00000000,0,2
152,2,0E2,2,0EDB5CAB,2,0EDFF40C,2,00000000,0,00000000,0,00000000,0,00000000,0,7
152,3,1E3,5,000000DC,3,000000D4,3,0000015C,2,000000C2,1,000000C7,3,00000000,0,4
152,4,1FC,3,0002768D,2,00025593,2,00026379,3,00000000,0,00000000,0,00000000,0,2
152,5,0A8,3,0000F9AC,1,000043DA,2,000041EE,2,00000000,0,00000000,0,00000000,0,0
152,6,0A0,3,00005CD8,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,9
152,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
152,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,0,0A2,3,00008967,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
153,1,0AB,3,00004ABF,0,0000420A,1,0000F9B1,3,00000000,0,00000000,0,00000000,0,1
153,2,1EE,3,00025726,3,00023F86,2,00025727,3,00000000,0,00000000,0,00000000,0,1
153,3,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
153,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
154,0,01C,3,00011578,2,0001157D,1,0000EEA8,2,00000078,0,0000007E,0,00000000,0,6
154,1,0DF,3,00004627,2,0000F725,2,00000EDB,2,00000000,0,00000000,0,00000000,0,1
154,2,0D7,3,0000F43E,2,00006B0F,2,00006F88,2,00000000,0,00000000,0,00000000,0,2
154,3,0E2,4,000017F0,0,000017F0,0,00000000,0,00000000,0,00000000,0,00000000,0,3
154,4,0A8,3,00004712,3,000228C7,3,00004338,3,00000000,0,00000000,0,00000000,0,1
154,5,0AB,3,00004513,0,00002055,0,00000000,0,00000000,0,00000000,0,00000000,0,1
154,6,1EE,3,000228C6,2,00024056,3,00000000,0,00000000,0,00000000,0,00000000,0,1
154,7,1FC,3,00025593,2,00025598,2,00025596,2,00000000,0,00000000,0,00000000,0,0
154,8,0B1,3,00008216,3,00007E65,3,00000000,0,00000000,0,00000000,0,00000000,0,1
154,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
154,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
154,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
154,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
154,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
154,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
154,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,0,01C,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
155,1,0E9,3,00000EDF,3,000168AB,3,0000F0B3,3,00000000,0,00000000,0,00000000,0,6
155,2,0D6,3,00016A17,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,A
155,3,0AA,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
155,4,040,2,0EDCE239,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,C
155,5,09C,3,0000BD19,3,000048ED,2,00010356,3,00000000,0,00000000,0,00000000,0,7
155,6,0AB,3,0002580A,3,0002526C,2,00025849,3,00000000,0,00000000,0,00000000,0,1
155,7,0A8,3,000045C5,3,000030B8,3,00000000,0,00000000,0,00000000,0,00000000,0,0
155,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
155,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,0,0E9,3,00014C4A,2,00000F48,3,00000EDB,3,00000000,0,00000000,0,00000000,0,F
156,1,1EE,4,0000127B,3,00001280,3,00000056,3,00001015,3,00000000,0,00000000,0,1
156,2,2B6,2,0EDBD413,3,0EDBD3B3,2,00000000,0,00000000,0,00000000,0,00000000,0,0
156,3,0B2,6,000000CF,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,4,0E2,3,0000D10B,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
156,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,0,1FC,3,00026379,2,00025705,2,000256F9,2,00000000,0,00000000,0,00000000,0,1
157,1,098,3,00004A51,3,00021D52,3,00004514,3,00000000,0,00000000,0,00000000,0,2
157,2,1EE,3,00010155,3,00025A17,3,00025A15,3,00000000,0,00000000,0,00000000,0,0
157,3,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
157,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,0,0CA,3,0000C211,2,0000C214,2,00015C0F,3,00000000,0,00000000,0,00000000,0,2
158,1,089,3,0000F436,3,0000F43E,3,00006F7D,3,00000000,0,00000000,0,00000000,0,1
158,2,040,3,00003DAC,3,0000EFF6,3,0000EFE5,3,00000000,0,00000000,0,00000000,0,8
158,3,1E8,3,00004A84,3,0000187C,0,0002584D,2,0002407B,3,00000000,0,00000000,0,1
158,4,0B3,5,000002C5,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
158,5,1EE,5,00000035,1,00000215,3,00000043,1,00000044,2,00000000,0,00000000,0,0
158,6,0D5,2,0ECCB645,2,0ECC13A7,3,00000000,0,00000000,0,00000000,0,00000000,0,0
158,7,2A2,6,000000A8,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
158,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,0,0E8,3,00014195,3,000141ED,3,00001E5D,3,00000000,0,00000000,0,00000000,0,2
159,1,007,3,00012CCE,3,0000C0ED,2,00000000,0,00000000,0,00000000,0,00000000,0,2
159,2,0BD,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
159,3,098,3,000061A1,3,00006166,3,00004514,3,00000000,0,00000000,0,00000000,0,1
159,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
159,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,0,34C,2,0ECCB7FA,0,0E8E49C0,3,00000000,0,00000000,0,00000000,0,00000000,0,0
160,1,0DE,3,00002EE3,3,00001F9B,3,0000E373,3,00000000,0,00000000,0,00000000,0,5
160,2,007,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,E
160,3,1EE,4,00000059,3,00000056,3,000001DF,3,00000000,0,00000000,0,00000000,0,1
160,4,1E8,3,00010155,2,00025850,2,00025844,0,00025A18,3,00000000,0,00000000,0,1
160,5,0B3,6,0000004B,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
160,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
160,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,0,0A5,3,00001F9D,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
161,1,007,3,0000C73C,3,0000C74E,3,00000000,0,00000000,0,00000000,0,00000000,0,1
161,2,099,6,0000004B,0,00000034,0,0000004B,0,00000037,0,00000000,0,00000000,0,0
161,3,0C8,3,00014010,0,00014010,0,00004485,0,00000000,0,00000000,0,00000000,0,1
161,4,34C,1,3FFFC00002088AC,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
161,5,0AC,3,000048AB,2,000048A9,3,00002239,3,00000000,0,00000000,0,00000000,0,1
161,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
161,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,0,34C,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
162,1,018,6,000000DD,3,000000E5,3,00000000,0,00000000,0,00000000,0,00000000,0,1
162,2,1E3,3,0000F7C9,3,0002460C,2,0002462F,1,00000000,0,00000000,0,00000000,0,1
162,3,099,5,00000051,2,00000143,1,00000140,1,00000000,0,00000000,0,00000000,0,0
162,4,0A7,3,00002619,3,00001E8E,1,00000000,0,00000000,0,00000000,0,00000000,0,0
162,5,2A2,6,00000083,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,6,034,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,D
162,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
162,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
163,0,34C,1,3FFFC00002088BF,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
163,1,089,3,00006F8F,3,00003DC0,2,00004F9C,2,00000000,0,00000000,0,00000000,0,2
163,2,0A5,3,00011CD3,3,00001F97,3,000037EB,3,00000000,0,00000000,0,00000000,0,2
163,3,018,3,00003993,3,00007E20,2,0000796D,2,00000000,0,00000000,0,00000000,0,1
